# E0 = 19.46
time,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20
21.900000,5.2878337577e-01,5.2321220103e-01,5.3757338726e-01,5.2590978019e-01,5.2887452460e-01,5.3160692536e-01,5.3443867213e-01,5.2697854135e-01,5.1823311146e-01,5.0669965747e-01,4.9210258876e-01,4.9246356209e-01,4.7299290527e-01,4.7531433681e-01,4.6932200244e-01,4.5932897353e-01,4.7129786247e-01,4.5546093825e-01,4.7755968629e-01,4.7184696745e-01
21.950000,5.2800149444e-01,5.2348689396e-01,5.3777838406e-01,5.2557264108e-01,5.2895344908e-01,5.3158154472e-01,5.3514838470e-01,5.2647106514e-01,5.1847781390e-01,5.0696607982e-01,4.9186514631e-01,4.9201884179e-01,4.7287779439e-01,4.7514781021e-01,4.7024816770e-01,4.5951180376e-01,4.7056430083e-01,4.5581167622e-01,4.7820210490e-01,4.7131460300e-01
22.000000,5.2725351917e-01,5.2378911240e-01,5.3784133125e-01,5.2523483833e-01,5.2920300031e-01,5.3151745220e-01,5.3573357403e-01,5.2596716183e-01,5.1865817328e-01,5.0732374160e-01,4.9174921905e-01,4.9146854990e-01,4.7285955166e-01,4.7501849772e-01,4.7113385960e-01,4.5964724452e-01,4.6975542707e-01,4.5628203611e-01,4.7876772778e-01,4.7079598220e-01
22.050000,5.2655619317e-01,5.2410215000e-01,5.3775787840e-01,5.2492249041e-01,5.2961961768e-01,5.3141251046e-01,5.3618623505e-01,5.2547371606e-01,5.1876880958e-01,5.0775760602e-01,4.9175599124e-01,4.9082781589e-01,4.7292532985e-01,4.7494226383e-01,4.7194645151e-01,4.5975864519e-01,4.6889193749e-01,4.5685730984e-01,4.7923183838e-01,4.7030520993e-01
22.100000,5.2592218370e-01,5.2441171238e-01,5.3752955276e-01,5.2466121747e-01,5.3019533128e-01,5.3126270541e-01,5.3650207334e-01,5.2500159249e-01,5.1880546966e-01,5.0824781630e-01,4.9188247477e-01,4.9011605762e-01,4.7305975469e-01,4.7493016940e-01,4.7265938935e-01,4.5986729060e-01,4.6799538221e-01,4.5752246553e-01,4.7957135817e-01,4.6985600289e-01
22.150000,5.2535940092e-01,5.2470526973e-01,5.3716397699e-01,5.2447501871e-01,5.3091505310e-01,5.3106488251e-01,5.3667930058e-01,5.2456422865e-01,5.1876610944e-01,5.0877108659e-01,4.9212389473e-01,4.8935589402e-01,4.7324691636e-01,4.7498623827e-01,4.7325407073e-01,4.5999048449e-01,4.6708927820e-01,4.5826181215e-01,4.7976632589e-01,4.6946075797e-01
22.200000,5.2487128473e-01,5.2497161127e-01,5.3667565057e-01,5.2438429251e-01,5.3175542028e-01,5.3081976330e-01,5.3671783083e-01,5.2417525867e-01,5.1865234299e-01,5.0930187168e-01,4.9247426280e-01,4.8857181871e-01,4.7347223795e-01,4.7510642779e-01,4.7372120856e-01,4.6013984037e-01,4.6619833851e-01,4.5905922618e-01,4.7980176481e-01,4.6912954748e-01
22.250000,5.2445824658e-01,5.2520164248e-01,5.3608649142e-01,5.2440222388e-01,5.3268524447e-01,5.3053361648e-01,5.3661844265e-01,5.2384676581e-01,5.1846995320e-01,5.0981363588e-01,4.9292575193e-01,4.8778832599e-01,4.7372379552e-01,4.7527958968e-01,4.7406057542e-01,4.6032058042e-01,4.6534647836e-01,4.5989900133e-01,4.7967008204e-01,4.6886955644e-01
22.300000,5.2411911067e-01,5.2538934694e-01,5.3542507541e-01,5.2453178791e-01,5.3366817610e-01,5.3021734756e-01,5.3638204385e-01,5.2358839782e-01,5.1822846273e-01,5.1028069978e-01,4.9346786993e-01,4.8702820965e-01,4.7399310180e-01,4.7549027459e-01,4.7427860457e-01,4.6053206929e-01,4.6455510681e-01,4.6076638642e-01,4.7937246683e-01,4.6868546134e-01
22.350000,5.2385140635e-01,5.2553235027e-01,5.3472463957e-01,5.2476534670e-01,5.3466645763e-01,5.2988544258e-01,5.3600979146e-01,5.2340660924e-01,5.1794005973e-01,5.1068110260e-01,4.9408719375e-01,4.8631143878e-01,4.7427516307e-01,4.7572148167e-01,4.7438593018e-01,4.6076852841e-01,4.6384186074e-01,4.6164688667e-01,4.7891823536e-01,4.6858007522e-01
22.400000,5.2365015788e-01,5.2563216842e-01,5.3402100922e-01,5.2508539988e-01,5.3564391665e-01,5.2955630929e-01,5.3550485625e-01,5.2330321084e-01,5.1761819042e-01,5.1099951849e-01,4.9476798638e-01,4.8565486021e-01,4.7456713017e-01,4.7595667709e-01,4.7439553811e-01,4.6102026810e-01,4.6321940259e-01,4.6252545617e-01,4.7832379565e-01,4.6855414818e-01
22.450000,5.2350709491e-01,5.2569402230e-01,5.3335130620e-01,5.2546563855e-01,5.3656773104e-01,5.2925156959e-01,5.3487456397e-01,5.2327310173e-01,5.1727641074e-01,5.1122797909e-01,4.9549353793e-01,4.8507192245e-01,4.7486680185e-01,4.7618178291e-01,4.7432062879e-01,4.6127565761e-01,4.6269446236e-01,4.6338737991e-01,4.7761222489e-01,4.6860618319e-01
22.500000,5.2341197916e-01,5.2572613200e-01,5.3275200936e-01,5.2587301765e-01,5.3740946602e-01,5.2899377849e-01,5.3413184976e-01,5.2330324047e-01,5.1692766830e-01,5.1136452203e-01,4.9624774940e-01,4.8457166132e-01,4.7517271763e-01,4.7638682544e-01,4.7417235572e-01,4.6152214263e-01,4.6226779633e-01,4.6422038842e-01,4.7681251865e-01,4.6873218122e-01
22.550000,5.2335486103e-01,5.2573757416e-01,5.3225562618e-01,5.2627124717e-01,5.3814668416e-01,5.2880433097e-01,5.3329631765e-01,5.2337419004e-01,5.1658327583e-01,5.1141127668e-01,4.9701674712e-01,4.8415852715e-01,4.7548465027e-01,4.7656580023e-01,4.7395817253e-01,4.6174672369e-01,4.6193525782e-01,4.6501571359e-01,4.7595808205e-01,4.6892494167e-01
22.600000,5.2332785647e-01,5.2573561253e-01,5.3188666350e-01,5.2662528788e-01,5.3876437730e-01,5.2870123503e-01,5.3239451319e-01,5.2346297845e-01,5.1625116530e-01,5.1137293033e-01,4.9779030178e-01,4.8383372874e-01,4.7580282544e-01,4.7671562750e-01,4.7368158179e-01,4.6193716781e-01,4.6168938272e-01,4.6576695643e-01,4.7508533253e-01,4.6917447526e-01
22.650000,5.2332628936e-01,5.2572446549e-01,5.3165731418e-01,5.2690534534e-01,5.3925486945e-01,5.2869687207e-01,5.3145889439e-01,5.2354583812e-01,5.1593435538e-01,5.1125663867e-01,4.9856250214e-01,4.8359608351e-01,4.7612677847e-01,4.7683620284e-01,4.7334386890e-01,4.6208338716e-01,4.6152012629e-01,4.6646799625e-01,4.7423243692e-01,4.6946973507e-01
22.700000,5.2334904979e-01,5.2570526162e-01,5.3156469064e-01,5.2708937768e-01,5.3961739849e-01,5.2879681130e-01,5.3052514905e-01,5.2360046988e-01,5.1563054049e-01,5.1107266289e-01,4.9933146035e-01,4.8344196132e-01,4.7645495792e-01,4.7693092416e-01,4.7294728224e-01,4.6217841952e-01,4.6141442293e-01,4.6711160892e-01,4.7343698075e-01,4.6980057005e-01
22.750000,5.2339806703e-01,5.2567679447e-01,5.3159134688e-01,5.2716517804e-01,5.3985805807e-01,5.2899937147e-01,5.2962823873e-01,5.2360809734e-01,5.1533279719e-01,5.1083449235e-01,5.0009804614e-01,4.8336547180e-01,4.7678460186e-01,4.7700549782e-01,4.7249815519e-01,4.6221896018e-01,4.6135575286e-01,4.6768908741e-01,4.7273308001e-01,4.7015890515e-01
22.800000,5.2347705921e-01,5.2563677185e-01,5.3170803832e-01,5.2713264297e-01,5.3998989690e-01,5.2929538089e-01,5.2879882974e-01,5.2355509245e-01,5.1503240011e-01,5.1055845108e-01,5.0086311888e-01,4.8335891948e-01,4.7711171442e-01,4.7706465270e-01,4.7200856462e-01,4.6220529553e-01,4.6132460026e-01,4.6819021320e-01,4.7214966043e-01,4.7053869696e-01
22.850000,5.2359028910e-01,5.2558291452e-01,5.3187686594e-01,5.2700474424e-01,5.4003221195e-01,5.2966813374e-01,5.2806039169e-01,5.2343430048e-01,5.1472343770e-01,5.1026184775e-01,5.0162454930e-01,4.8341387070e-01,4.7743151274e-01,4.7710874583e-01,4.7149496160e-01,4.6214153431e-01,4.6130033882e-01,4.6860404986e-01,4.7170993811e-01,4.7093536161e-01
22.900000,5.2374161970e-01,5.2551382994e-01,5.3205449130e-01,5.2680594833e-01,5.4000857281e-01,5.3009428533e-01,5.2742689820e-01,5.2324592044e-01,5.1440651007e-01,5.0996013803e-01,5.0237562824e-01,4.8352319449e-01,4.7773956155e-01,4.7713240523e-01,4.7097412144e-01,4.6203659835e-01,4.6126441244e-01,4.6891930490e-01,4.7143090288e-01,4.7134565633e-01
22.950000,5.2393380734e-01,5.2542930427e-01,5.3219648537e-01,5.2656786542e-01,5.3994409998e-01,5.3054639582e-01,5.2690236564e-01,5.2299726243e-01,5.1408930585e-01,5.0966527084e-01,5.0310475286e-01,4.8368280126e-01,4.7803265796e-01,4.7712590504e-01,4.7045965222e-01,4.6190474827e-01,4.6120290994e-01,4.6912402862e-01,4.7132254726e-01,4.7176783360e-01
23.000000,5.2416821736e-01,5.2532968417e-01,5.3226282869e-01,5.2632374288e-01,5.3986204859e-01,5.3099630821e-01,5.2648202075e-01,5.2270124833e-01,5.1378425539e-01,5.0938565766e-01,5.0379666339e-01,4.8389146533e-01,4.7830924049e-01,4.7707782922e-01,4.6996119923e-01,4.6176459932e-01,4.6110694174e-01,4.6920696568e-01,4.7138741866e-01,4.7220166491e-01
23.050000,5.2444424665e-01,5.2521482903e-01,5.3222316033e-01,5.2610467834e-01,5.3978024012e-01,5.3141754712e-01,5.2615398479e-01,5.2237423200e-01,5.1350537876e-01,5.0912622458e-01,5.0443471039e-01,4.8414988285e-01,4.7856930452e-01,4.7697763957e-01,4.6948554460e-01,4.6163713892e-01,4.6097249567e-01,4.6916017900e-01,4.7162070141e-01,4.7264788135e-01
23.100000,5.2475874203e-01,5.2508360308e-01,5.3206066458e-01,5.2593766922e-01,5.3970849979e-01,5.3178683573e-01,5.2590110074e-01,5.2203371939e-01,5.1326630565e-01,5.0888791985e-01,5.0500252306e-01,4.8446115044e-01,4.7881319577e-01,4.7681732073e-01,4.6903719537e-01,4.6154377021e-01,4.6080129999e-01,4.6898060611e-01,4.7201068166e-01,4.7310719660e-01
23.150000,5.2510630322e-01,5.2493457237e-01,5.3177414621e-01,5.2584336439e-01,5.3964787360e-01,5.3208628823e-01,5.2570300820e-01,5.2169629425e-01,5.1307997220e-01,5.0866809399e-01,5.0548457637e-01,4.8483101723e-01,4.7904007499e-01,4.7659258390e-01,4.6861790790e-01,4.6150407559e-01,4.6060113603e-01,4.6866994374e-01,4.7253907170e-01,4.7357969588e-01
23.200000,5.2547979720e-01,5.2476718336e-01,5.3137757718e-01,5.2583365376e-01,5.3959154579e-01,5.3230499755e-01,5.2553929861e-01,5.2137639064e-01,5.1295888034e-01,5.0846250544e-01,5.0586639103e-01,4.8526517270e-01,4.7924764700e-01,4.7630423625e-01,4.6822705179e-01,4.6153369374e-01,4.6038395847e-01,4.6823365281e-01,4.7318152650e-01,4.7406483983e-01
23.250000,5.2586997511e-01,5.2458266741e-01,5.3089721234e-01,5.2591115436e-01,5.3952644845e-01,5.3243846265e-01,5.2539319691e-01,5.2108629113e-01,5.1291390099e-01,5.0826757446e-01,5.0613558373e-01,4.8576481406e-01,4.7943325302e-01,4.7595917146e-01,4.6786359497e-01,4.6164261357e-01,4.6016302896e-01,4.6767991223e-01,4.7390949502e-01,4.7456164916e-01
23.300000,5.2626476956e-01,5.2438427156e-01,5.3036710731e-01,5.2607152998e-01,5.3943482755e-01,5.3248663645e-01,5.2525440637e-01,5.2083666661e-01,5.1295123839e-01,5.0808167598e-01,5.0628409435e-01,4.8632316616e-01,4.7959510430e-01,4.7557033709e-01,4.6752819657e-01,4.6183387655e-01,4.5995166306e-01,4.6701961089e-01,4.7469264792e-01,4.7506817333e-01
23.350000,5.2664965675e-01,5.2417676050e-01,5.2982441344e-01,5.2630668945e-01,5.3929629508e-01,5.3245166517e-01,5.2512041146e-01,5.2063688581e-01,5.1306964188e-01,5.0790563720e-01,5.0631002440e-01,4.8692491607e-01,4.7973297530e-01,4.7515524536e-01,4.6722379844e-01,4.6210347749e-01,4.5976355398e-01,4.6626650903e-01,4.7550041647e-01,4.7558102673e-01
23.400000,5.2700976710e-01,5.2396500198e-01,5.2930583680e-01,5.2660632995e-01,5.3909100015e-01,5.3233607209e-01,5.2499526003e-01,5.2049503053e-01,5.1325894295e-01,5.0774256311e-01,5.0621830761e-01,4.8754875296e-01,4.7984827497e-01,4.7473371092e-01,4.6695548708e-01,4.6244133809e-01,4.5961265579e-01,4.6543702698e-01,4.7630227718e-01,4.7609636375e-01
23.450000,5.2733257412e-01,5.2375192779e-01,5.2884513800e-01,5.2695800701e-01,5.3880367364e-01,5.3214181227e-01,5.2488670220e-01,5.2041788267e-01,5.1350012780e-01,5.0759699418e-01,5.0601977473e-01,4.8817054584e-01,4.7994378036e-01,4.7432618672e-01,4.6673080835e-01,4.6283261140e-01,4.5951224379e-01,4.6455030693e-01,4.7706815319e-01,4.7661074901e-01
23.500000,5.2760874572e-01,5.2353758062e-01,5.2847150291e-01,5.2734751601e-01,5.3842713908e-01,5.3186985679e-01,5.2480377645e-01,5.2041102331e-01,5.1376699000e-01,5.0747433710e-01,5.0572878019e-01,4.8876507539e-01,4.8002314413e-01,4.7395248775e-01,4.6655992620e-01,4.6325887002e-01,4.5947385701e-01,4.6362847688e-01,4.7777014485e-01,4.7712076961e-01
23.550000,5.2783180885e-01,5.2332020319e-01,5.2820844798e-01,5.2775964112e-01,5.3796357512e-01,5.3151986330e-01,5.2475514386e-01,5.2047909688e-01,5.1402958685e-01,5.0738118130e-01,5.0536123956e-01,4.8930624774e-01,4.8009109921e-01,4.7363013731e-01,4.6645469724e-01,4.6369935816e-01,4.5950650194e-01,4.6269592850e-01,4.7838343920e-01,4.7762280267e-01
23.600000,5.2799825710e-01,5.2309809040e-01,5.2807234485e-01,5.2817872192e-01,5.3742355776e-01,5.3109069232e-01,5.2474775075e-01,5.2062568817e-01,5.1425851703e-01,5.0732528057e-01,5.0493385395e-01,4.8976717389e-01,4.8015440507e-01,4.7337276892e-01,4.6642694406e-01,4.6413309798e-01,4.5961643916e-01,4.6177768638e-01,4.7888621110e-01,4.7811251863e-01
23.650000,5.2810760233e-01,5.2287091551e-01,5.2807110881e-01,5.2858940511e-01,5.3682366660e-01,5.3058175055e-01,5.2478569759e-01,5.2085242485e-01,5.1442776512e-01,5.0731467266e-01,5.0446380401e-01,4.9012258111e-01,4.8022179287e-01,4.7318905863e-01,4.6648707753e-01,4.6454145501e-01,4.5980670410e-01,4.6089845851e-01,4.7926051297e-01,4.7858354613e-01
23.700000,5.2816182731e-01,5.2264007629e-01,5.2820373192e-01,5.2897744203e-01,5.3618353630e-01,5.2999400659e-01,5.2486990050e-01,5.2115757229e-01,5.1451665215e-01,5.0735680866e-01,5.0396809818e-01,4.9035333806e-01,4.8030209713e-01,4.7308231269e-01,4.6664368553e-01,4.6490969465e-01,4.6007617185e-01,4.6008219476e-01,4.7949362850e-01,4.7902722461e-01
23.750000,5.2816440300e-01,5.2240900678e-01,5.2846077483e-01,5.2933063579e-01,5.3552319995e-01,5.2933068341e-01,5.2499843881e-01,5.2153484723e-01,5.1451173413e-01,5.0745771514e-01,5.0346214988e-01,4.9044972716e-01,4.8040222018e-01,4.7305046791e-01,4.6690295366e-01,4.6522760478e-01,4.6041973136e-01,4.5935107330e-01,4.7957872959e-01,4.7943390310e-01
23.800000,5.2811980419e-01,5.2218378460e-01,5.2882532268e-01,5.2964022684e-01,5.3486095964e-01,5.2859833140e-01,5.2516692387e-01,5.2197334357e-01,5.1440798439e-01,5.0762087621e-01,5.0295824487e-01,4.9041217507e-01,4.8052597562e-01,4.7308640794e-01,4.6726726727e-01,4.6548994882e-01,4.6082920492e-01,4.5872394990e-01,4.7951497160e-01,4.7979429658e-01
23.850000,5.2803418730e-01,5.2197341078e-01,5.2927403486e-01,5.2990200008e-01,5.3421231043e-01,5.2780735500e-01,5.2536902312e-01,5.2245883769e-01,5.1420819913e-01,5.0784605978e-01,5.0246460763e-01,4.9025074736e-01,4.8067366121e-01,4.7317859711e-01,4.6773424315e-01,4.6569682371e-01,4.6129321397e-01,4.5821548645e-01,4.7930693989e-01,4.8010026134e-01
23.900000,5.2791654907e-01,5.2178933424e-01,5.2977823951e-01,5.3011607717e-01,5.3358970789e-01,5.2697142912e-01,5.2559750728e-01,5.2297605284e-01,5.1392078581e-01,5.0812840036e-01,5.0198559450e-01,4.8998371682e-01,4.8084254906e-01,4.7331189191e-01,4.6829627995e-01,4.6585396599e-01,4.6179659792e-01,4.5783677454e-01,4.7896386589e-01,4.8034468014e-01
23.950000,5.2777858194e-01,5.2164386666e-01,5.3030562220e-01,5.3028569145e-01,5.3300197137e-01,5.2610691921e-01,5.2584560647e-01,5.2351043669e-01,5.1355762417e-01,5.0845846904e-01,5.0152247633e-01,4.8963527607e-01,4.8102915556e-01,4.7346887665e-01,4.6894027671e-01,4.6597245429e-01,4.6232100645e-01,4.5759555701e-01,4.7849952688e-01,4.8052060484e-01
24.000000,5.2763308415e-01,5.2154842528e-01,5.3082263442e-01,5.3041679044e-01,5.3245320055e-01,5.2523290127e-01,5.2610719763e-01,5.2404840188e-01,5.1313236872e-01,5.0882327687e-01,5.0107423766e-01,4.8923283941e-01,4.8123181311e-01,4.7363230440e-01,4.6964850377e-01,4.6606731876e-01,4.6284628955e-01,4.5749523499e-01,4.7793247310e-01,4.8062070405e-01
24.050000,5.2749294133e-01,5.2151242327e-01,5.3129652689e-01,5.3051771410e-01,5.3194219047e-01,5.2437066884e-01,5.2637521866e-01,5.2457694068e-01,5.1265970202e-01,5.0920748638e-01,5.0063932413e-01,4.8880404773e-01,4.8145112664e-01,4.7378751966e-01,4.7040049960e-01,4.6615568147e-01,4.6335232786e-01,4.5753430720e-01,4.7728561845e-01,4.8063773461e-01
24.100000,5.2737110414e-01,5.2154201861e-01,5.3169667009e-01,5.3059771281e-01,5.3146233909e-01,5.2354210880e-01,5.2664060258e-01,5.2508419392e-01,5.1215538508e-01,5.0959444495e-01,5.0021753048e-01,4.8837461401e-01,4.8168956714e-01,4.7392291277e-01,4.7117452029e-01,4.6625482290e-01,4.6382110177e-01,4.5770722763e-01,4.7658531540e-01,4.8056580756e-01
24.150000,5.2728009572e-01,5.2163897333e-01,5.3199722533e-01,5.3066539838e-01,5.3100230963e-01,5.2276816008e-01,5.2689374902e-01,5.2556067667e-01,5.1163603716e-01,5.0996745915e-01,4.9981043513e-01,4.8796716327e-01,4.8195111838e-01,4.7402897639e-01,4.7194771394e-01,4.6637992466e-01,4.6423764568e-01,4.5800617058e-01,4.7585972732e-01,4.8040104018e-01
24.200000,5.2723039113e-01,5.2180030878e-01,5.3218163480e-01,5.3072753102e-01,5.3054784601e-01,5.2206858932e-01,5.2712662901e-01,5.2599922719e-01,5.1111902045e-01,5.1031131149e-01,4.9942059441e-01,4.8760073185e-01,4.8223999997e-01,4.7409793106e-01,4.7269671225e-01,4.6654158621e-01,4.6459031938e-01,4.5842189392e-01,4.7513616157e-01,4.8014158017e-01
24.250000,5.2722844631e-01,5.2201883647e-01,5.3224617538e-01,5.3078772351e-01,5.3008359880e-01,5.2146237182e-01,5.2733273934e-01,5.2639367863e-01,5.1062287117e-01,5.1061269733e-01,4.9905070171e-01,4.8729066896e-01,4.8255867855e-01,4.7412430100e-01,4.7340002186e-01,4.6674410890e-01,4.6487186301e-01,4.5894332011e-01,4.7443851382e-01,4.7978868332e-01
24.300000,5.2727598546e-01,5.2228395772e-01,5.3220053760e-01,5.3084531709e-01,5.2959458975e-01,5.2096732697e-01,5.2750597830e-01,5.2673827574e-01,5.1016727900e-01,5.1085953691e-01,4.9870330751e-01,4.8704834179e-01,4.8290664963e-01,4.7410519846e-01,4.7404066804e-01,4.6698534395e-01,4.6508098320e-01,4.5955674571e-01,4.7378593311e-01,4.7934804408e-01
24.350000,5.2737152840e-01,5.2258235772e-01,5.3206535009e-01,5.3089526080e-01,5.2906858139e-01,5.2059829335e-01,5.2764025291e-01,5.2702818429e-01,5.0977239453e-01,5.1104132953e-01,4.9838049693e-01,4.8688044862e-01,4.8328061608e-01,4.7404000669e-01,4.7460680677e-01,4.6725744507e-01,4.6522316387e-01,4.6024530843e-01,4.7319255411e-01,4.7882962044e-01
24.400000,5.2751222059e-01,5.2289892382e-01,5.3186877029e-01,5.3092924836e-01,5.2849789674e-01,5.2036486583e-01,5.2772949591e-01,5.2725983999e-01,5.0945799064e-01,5.1115103644e-01,4.9808321043e-01,4.8678888046e-01,4.8367487460e-01,4.7393091174e-01,4.7509030971e-01,4.6754806442e-01,4.6530999330e-01,4.6098940421e-01,4.7266776504e-01,4.7824629749e-01
24.450000,5.2769407646e-01,5.2321764482e-01,5.3164354757e-01,5.3093716730e-01,5.2787917576e-01,5.2027040777e-01,5.2776759977e-01,5.2743077152e-01,5.0924130183e-01,5.1118676735e-01,4.9781114391e-01,4.8677167545e-01,4.8408119217e-01,4.7378469273e-01,4.7548574814e-01,4.6784235961e-01,4.6535760999e-01,4.6176789029e-01,4.7221625925e-01,4.7761296830e-01
24.500000,5.2791169195e-01,5.2352236874e-01,5.3142346822e-01,5.3090870271e-01,5.2721253902e-01,5.2031222716e-01,5.2774920630e-01,5.2753980908e-01,5.0913399744e-01,5.1115219989e-01,4.9756335829e-01,4.8682393467e-01,4.8448825028e-01,4.7361374893e-01,4.7579032095e-01,4.6812630460e-01,4.6538487241e-01,4.6255874571e-01,4.7183772834e-01,4.7694652529e-01
24.550000,5.2815837636e-01,5.2379782492e-01,5.3123902292e-01,5.3083555703e-01,5.2650188279e-01,5.2048212573e-01,5.2767113309e-01,5.2758795239e-01,5.0914085394e-01,5.1105537756e-01,4.9733873432e-01,4.8693844219e-01,4.8488111870e-01,4.7343537337e-01,4.7600282189e-01,4.6838941109e-01,4.6541145501e-01,4.6333919797e-01,4.7152777050e-01,4.7626556824e-01
24.600000,5.2842630110e-01,5.2403143391e-01,5.3111348973e-01,5.3071371617e-01,5.2575618355e-01,5.2076657994e-01,5.2753266270e-01,5.2757859412e-01,5.0926035078e-01,5.1090669110e-01,4.9713644157e-01,4.8710661590e-01,4.8524159275e-01,4.7327011734e-01,4.7612134601e-01,4.6862550069e-01,4.6545621007e-01,4.6408657596e-01,4.7128009967e-01,4.7558949695e-01
24.650000,5.2870683831e-01,5.2421512654e-01,5.3106021865e-01,5.3054470396e-01,5.2499051850e-01,5.2114698481e-01,5.2733456450e-01,5.2751665954e-01,5.0948555198e-01,5.1071727443e-01,4.9695682502e-01,4.8732001452e-01,4.8554960998e-01,4.7313958700e-01,4.7614200833e-01,4.6883276118e-01,4.6553545890e-01,4.6477962750e-01,4.7108834885e-01,4.7493731753e-01
24.700000,5.2899103199e-01,5.2434594425e-01,5.3108115223e-01,5.3033564099e-01,5.2422571662e-01,5.2160081861e-01,5.2707861408e-01,5.2740812369e-01,5.0980463946e-01,5.1049753290e-01,4.9680226425e-01,4.8757120191e-01,4.8578517715e-01,4.7306442259e-01,4.7606016746e-01,4.6901356053e-01,4.6566131890e-01,4.6539929715e-01,4.7094695409e-01,4.7432642115e-01
24.750000,5.2927007119e-01,5.2442558960e-01,5.3116674766e-01,5.3009820791e-01,5.2348691118e-01,5.2210334305e-01,5.2676808064e-01,5.2726050827e-01,5.1020174407e-01,5.1025571946e-01,4.9667777655e-01,4.8785284250e-01,4.8593027919e-01,4.7306296944e-01,4.7587267500e-01,4.6917357323e-01,4.6584094374e-01,4.6592910491e-01,4.7085134572e-01,4.7377156670e-01
24.800000,5.2953563164e-01,5.2445982707e-01,5.3129775606e-01,5.2984637267e-01,5.2280179286e-01,5.2262959336e-01,5.2640834755e-01,5.2708299811e-01,5.1065784176e-01,5.0999767773e-01,4.9659108674e-01,4.8815608921e-01,4.8597058341e-01,4.7314985480e-01,4.7557954128e-01,4.6932133795e-01,4.6607621832e-01,4.6635586668e-01,4.7079775408e-01,4.7328382875e-01
24.850000,5.2977981175e-01,5.2445879921e-01,5.3144865031e-01,5.2959342361e-01,5.2219832545e-01,5.2315659038e-01,5.2600695834e-01,5.2688504109e-01,5.1115161715e-01,5.0972724386e-01,4.9655162321e-01,4.8846976806e-01,4.8589716459e-01,4.7333476349e-01,4.7518550284e-01,4.6946763432e-01,4.6636319350e-01,4.6667052838e-01,4.7078323735e-01,4.7287012309e-01
24.900000,5.2999494321e-01,5.2443712739e-01,5.3159109538e-01,5.2934980450e-01,5.2170238444e-01,5.2366553071e-01,5.2557252747e-01,5.2667462980e-01,5.1166031145e-01,5.0944660093e-01,4.9656941008e-01,4.8878079179e-01,4.8570770439e-01,4.7362200056e-01,4.7470144642e-01,4.6962345951e-01,4.6669175992e-01,4.6686891123e-01,4.7080567623e-01,4.7253388461e-01
24.950000,5.3017354159e-01,5.2441249504e-01,5.3169711353e-01,5.2912206865e-01,5.2133648682e-01,5.2414305794e-01,5.2511277015e-01,5.2645821859e-01,5.1216033403e-01,5.0915680051e-01,4.9665458339e-01,4.8907529534e-01,4.8540679640e-01,4.7401012890e-01,4.7414436895e-01,4.6979815922e-01,4.6704619534e-01,4.6695168111e-01,4.7086350103e-01,4.7227640346e-01
