# E0 = 12.75
time,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,n_37,n_38,n_39,n_40,n_41,n_42,n_43,n_44,n_45,n_46,n_47,n_48,n_49,n_50
10.200000,5.1615222276e-01,5.3432102253e-01,4.9393950389e-01,5.1858823975e-01,4.9537059495e-01,5.5568795518e-01,4.6660186231e-01,5.5681271175e-01,5.1526950397e-01,5.2103292840e-01,4.9960008992e-01,5.3960304210e-01,4.9086570094e-01,5.3016304021e-01,4.7258795924e-01,5.0197724645e-01,5.1942653444e-01,5.3826803534e-01,5.1486522452e-01,5.4111344641e-01,4.9330313081e-01,5.3701173934e-01,4.7796865748e-01,5.1532740341e-01,4.8003236072e-01,5.2381861068e-01,4.7501469086e-01,5.0189041270e-01,4.8800849116e-01,5.0038105501e-01,4.7394554751e-01,4.6409322433e-01,4.6936185767e-01,5.0285239649e-01,4.6757001244e-01,4.9707783410e-01,4.7741398648e-01,4.9112647021e-01,4.6172081639e-01,5.0811572106e-01,4.6403744603e-01,4.7255758091e-01,4.5477739451e-01,5.3931744854e-01,4.4979618398e-01,4.9938814952e-01,5.0353341042e-01,5.1513328292e-01,4.7169712281e-01,5.0148069644e-01
10.250000,5.1895141874e-01,5.3011277342e-01,4.9617567776e-01,5.1801520928e-01,4.9547316113e-01,5.5805410604e-01,4.6478837793e-01,5.5748763654e-01,5.1890276004e-01,5.1431553933e-01,5.0170334519e-01,5.4265668519e-01,4.8734670846e-01,5.3242835320e-01,4.7228515687e-01,5.0190632793e-01,5.1344104310e-01,5.4303339109e-01,5.1050307644e-01,5.4488956423e-01,4.9104923346e-01,5.4276132959e-01,4.7230001006e-01,5.1916751681e-01,4.7563339806e-01,5.2902772241e-01,4.7059163813e-01,5.0540774212e-01,4.8429172933e-01,5.0181847446e-01,4.7176606541e-01,4.6822828028e-01,4.6486814315e-01,5.0728610873e-01,4.6940022659e-01,4.9639414563e-01,4.7329780446e-01,4.9621868097e-01,4.5824053492e-01,5.0645035503e-01,4.7125655002e-01,4.6823803000e-01,4.5357117978e-01,5.4147409728e-01,4.4781463898e-01,4.9813329818e-01,5.0437823603e-01,5.1276744137e-01,4.7652608849e-01,4.9917098834e-01
10.300000,5.2206404294e-01,5.2520502229e-01,4.9898049060e-01,5.1709751911e-01,4.9618228945e-01,5.5933132436e-01,4.6449935507e-01,5.5678895131e-01,5.2323363665e-01,5.0742880317e-01,5.0388630102e-01,5.4533737042e-01,4.8447028326e-01,5.3396284565e-01,4.7257745283e-01,5.0161207087e-01,5.0786129567e-01,5.4719994729e-01,5.0657703011e-01,5.4822476018e-01,4.8917752865e-01,5.4808118340e-01,4.6703627681e-01,5.2274253200e-01,4.7158416812e-01,5.3368959721e-01,4.6676271422e-01,5.0851424140e-01,4.8079463865e-01,5.0300837477e-01,4.6984269878e-01,4.7219236568e-01,4.6071986287e-01,5.1149097585e-01,4.7137354026e-01,4.9532369166e-01,4.6966612039e-01,5.0090781368e-01,4.5495852033e-01,5.0473774318e-01,4.7857490557e-01,4.6336309005e-01,4.5355783110e-01,5.4219020376e-01,4.4679247445e-01,4.9653442169e-01,5.0537989502e-01,5.0989401899e-01,4.8196854424e-01,4.9661923497e-01
10.350000,5.2543447643e-01,5.1969347105e-01,5.0229015797e-01,5.1584592876e-01,4.9752620370e-01,5.5947978756e-01,4.6573446318e-01,5.5475954583e-01,5.2815450225e-01,5.0049073752e-01,5.0613982307e-01,5.4758864425e-01,4.8230433314e-01,5.3474315784e-01,4.7345640114e-01,5.0107357343e-01,5.0280452308e-01,5.5068095206e-01,5.0314060001e-01,5.5107499585e-01,4.8773939779e-01,5.5287424343e-01,4.6228946395e-01,5.2599234443e-01,4.6795139581e-01,5.3774295227e-01,4.6360929062e-01,5.1114661548e-01,4.7758306481e-01,5.0392349707e-01,4.6821990447e-01,4.7590576769e-01,4.5705225206e-01,5.1534192177e-01,4.7351280975e-01,4.9385423250e-01,4.6657032324e-01,5.0504862052e-01,4.5196329851e-01,5.0298739024e-01,4.8584502654e-01,4.5805879264e-01,4.5468419115e-01,5.4145379399e-01,4.4676716573e-01,4.9456757141e-01,5.0652227263e-01,5.0658204351e-01,4.8792013582e-01,4.9387394205e-01
10.400000,5.2899951224e-01,5.1369127543e-01,5.0602867192e-01,5.1428049713e-01,4.9951521844e-01,5.5849844612e-01,4.6844286874e-01,5.5148850650e-01,5.3352554107e-01,4.9361849964e-01,5.0845240684e-01,5.4936346179e-01,4.8090120296e-01,5.3477056109e-01,4.7489618560e-01,5.0028295662e-01,4.9835909567e-01,5.5339540159e-01,5.0022905202e-01,5.5340265689e-01,4.8677449944e-01,5.5705203147e-01,4.5815669936e-01,5.2886567643e-01,4.6478995136e-01,5.4113922671e-01,4.6118402405e-01,5.1324338350e-01,4.7469779034e-01,5.0454562508e-01,4.6691764957e-01,4.7929379496e-01,4.5396938392e-01,5.1874504037e-01,4.7581534460e-01,4.9200650706e-01,4.6405546453e-01,5.0853457090e-01,4.4934278195e-01,5.0121547392e-01,4.9293301629e-01,4.5247379004e-01,4.5686762121e-01,5.3930277887e-01,4.4775036959e-01,4.9222449392e-01,5.0779003297e-01,5.0291133761e-01,4.9426266214e-01,4.9099695953e-01
10.450000,5.3268940703e-01,5.0732540922e-01,5.1010719904e-01,5.1243053259e-01,5.0213353627e-01,5.5642646930e-01,4.7252476184e-01,5.4710892717e-01,5.3917782130e-01,4.8693577823e-01,5.1080181972e-01,5.5062392430e-01,4.8028579189e-01,5.3405423412e-01,4.7684879090e-01,4.9924053981e-01,4.9459834320e-01,5.5527672097e-01,4.9786402017e-01,5.5518739271e-01,4.8630710326e-01,5.6053752236e-01,4.5471845789e-01,5.3132170403e-01,4.6214579463e-01,5.4384248999e-01,4.5952909961e-01,5.1476003300e-01,4.7217765651e-01,5.0485737681e-01,4.6594653004e-01,4.8230202043e-01,4.5157383062e-01,5.2162175297e-01,4.7827943940e-01,4.8981346183e-01,4.6215160913e-01,5.1127961021e-01,4.4717073961e-01,4.9943627426e-01,4.9971400913e-01,4.4677427909e-01,4.5998977909e-01,5.3582284211e-01,4.4972185531e-01,4.8950945461e-01,5.0916334316e-01,4.9896898910e-01,5.0086544503e-01,4.8805607702e-01
10.500000,5.3643425415e-01,5.0073381761e-01,5.1443129693e-01,5.1033916370e-01,5.0535017754e-01,5.5334518480e-01,4.7783397766e-01,5.4180162488e-01,5.4492458601e-01,4.8057404423e-01,5.1316521427e-01,5.5133934363e-01,4.8045571056e-01,5.3262951033e-01,4.7925116656e-01,4.9795019020e-01,4.9157472232e-01,5.5627960366e-01,4.9605757660e-01,5.5642706207e-01,4.8634662492e-01,5.6326869603e-01,4.5203853784e-01,5.3332464777e-01,4.6005294712e-01,5.4582740179e-01,4.5866657187e-01,5.1566031920e-01,4.7005651700e-01,5.0486173528e-01,4.6529828851e-01,4.8488355897e-01,4.4994709211e-01,5.2390957844e-01,4.8089193924e-01,4.8731611372e-01,4.6087051326e-01,5.1321748930e-01,4.4551415805e-01,4.9766146933e-01,5.0607441467e-01,4.4113999081e-01,4.6389672161e-01,5.3113926226e-01,4.5262461312e-01,4.8643980348e-01,5.1061646214e-01,4.9484910792e-01,5.0758968620e-01,4.8511751034e-01
10.550000,5.4016715236e-01,4.9405569588e-01,5.1890016499e-01,5.0805204335e-01,5.0911329237e-01,5.4937198067e-01,4.8418327016e-01,5.3578538693e-01,5.5056640828e-01,4.7465564088e-01,5.1552707339e-01,5.5149700970e-01,4.8140214553e-01,5.3055820002e-01,4.8206440814e-01,4.9644626740e-01,4.8933012414e-01,5.5636255163e-01,4.9484529145e-01,5.5709865299e-01,4.8689237757e-01,5.6518089631e-01,4.5015275315e-01,5.3482753518e-01,4.5852638796e-01,5.4706876795e-01,4.5859940122e-01,5.1592662202e-01,4.6835367262e-01,5.0457370006e-01,4.6496682504e-01,4.8701712459e-01,4.4916156525e-01,5.2555662121e-01,4.8363212006e-01,4.8456066316e-01,4.6019888719e-01,5.1430485106e-01,4.4442793069e-01,4.9589365378e-01,5.1190865822e-01,4.3575340741e-01,4.6840453878e-01,5.2541191357e-01,4.5636542313e-01,4.8304619590e-01,5.1211611305e-01,4.9065140085e-01,5.1428949716e-01,4.8224773561e-01
10.600000,5.4380506713e-01,4.8743399370e-01,5.2339764681e-01,5.0561944463e-01,5.1334561010e-01,5.4463917083e-01,4.9133757605e-01,5.2929230975e-01,5.5588131347e-01,4.6928968256e-01,5.1785138545e-01,5.5106711173e-01,4.8309503667e-01,5.2789472950e-01,4.8515661474e-01,4.9470632808e-01,4.8783126857e-01,5.5557415609e-01,4.9415381316e-01,5.5728582636e-01,4.8793225295e-01,5.6629776659e-01,4.4911541234e-01,5.3580932980e-01,4.5758363003e-01,5.4756428250e-01,4.5932321825e-01,5.1555003374e-01,4.6707628827e-01,5.0399313711e-01,4.6493291194e-01,4.8869242116e-01,4.4926701348e-01,5.2654012402e-01,4.8650006525e-01,4.8163794073e-01,4.6012424442e-01,5.1453552907e-01,4.4395872112e-01,4.9414221745e-01,5.1713825550e-01,4.3079742132e-01,4.7331947373e-01,5.1883879515e-01,4.6082930696e-01,4.7938567078e-01,5.1363168420e-01,4.8648367896e-01,5.2081800646e-01,4.7952308133e-01
10.650000,5.4728820781e-01,4.8101462555e-01,5.2781834827e-01,5.0310795663e-01,5.1795901932e-01,5.3932627194e-01,4.9904677778e-01,5.2258354703e-01,5.6068794292e-01,4.6458696569e-01,5.2013205221e-01,5.5006962194e-01,4.8548625957e-01,5.2474368805e-01,4.8847191126e-01,4.9278934320e-01,4.8710023650e-01,5.5390679271e-01,4.9397064315e-01,5.5699924007e-01,4.8941056968e-01,5.6661020584e-01,4.4892754567e-01,5.3624791713e-01,4.5721143732e-01,5.4732434574e-01,4.6081292192e-01,5.1453642314e-01,4.6621466908e-01,5.0313764780e-01,4.6516862738e-01,4.8990657371e-01,4.5028849973e-01,5.2683495471e-01,4.8946460265e-01,4.7860750649e-01,4.6059961545e-01,5.1391963537e-01,4.4413074217e-01,4.9240436256e-01,5.2167938926e-01,4.2643251677e-01,4.7842133583e-01,5.1162966385e-01,4.6587187273e-01,4.7551925871e-01,5.1511755174e-01,4.8244470967e-01,5.2702599622e-01,4.7700945008e-01
10.700000,5.5054681878e-01,4.7494541557e-01,5.3204997690e-01,5.0058779367e-01,5.2284536964e-01,5.3362549405e-01,5.0704276409e-01,5.1591330807e-01,5.6481652455e-01,4.6062904720e-01,5.2234749880e-01,5.4852113469e-01,4.8849535231e-01,5.2119889348e-01,4.9193142541e-01,4.9074405043e-01,4.8711401146e-01,5.5141029102e-01,4.9425543421e-01,5.5628494168e-01,4.9128737675e-01,5.6613910058e-01,4.4958051169e-01,5.3614269790e-01,4.5738860864e-01,5.4638785411e-01,4.6302460348e-01,5.1291092789e-01,4.6575688940e-01,5.0203179920e-01,4.6565409616e-01,4.9067159901e-01,4.5221991023e-01,5.2643416573e-01,4.9249691687e-01,4.7554198503e-01,4.6156523093e-01,5.1249358973e-01,4.4495021060e-01,4.9068426621e-01,5.2546506715e-01,4.2280744887e-01,4.8348725220e-01,5.0401428942e-01,4.7133319803e-01,4.7152350861e-01,5.1652747231e-01,4.7863079354e-01,5.3276883143e-01,4.7477425230e-01
10.750000,5.5351474605e-01,4.6937221796e-01,5.3598368608e-01,4.9813540416e-01,5.2788392101e-01,5.2774427639e-01,5.1504935490e-01,5.0953725439e-01,5.6811275063e-01,4.5748312772e-01,5.2448593205e-01,5.4646061681e-01,4.9203227467e-01,5.1737723418e-01,4.9544931566e-01,4.8862362473e-01,4.8782590458e-01,5.4814328524e-01,4.9495809624e-01,5.5519384726e-01,4.9352385260e-01,5.6493196080e-01,4.5104888215e-01,5.3550797304e-01,4.5810126372e-01,5.4479764049e-01,4.6589974813e-01,5.1070375680e-01,4.6568578686e-01,5.0069865986e-01,4.6636039106e-01,4.9101554850e-01,4.5502509079e-01,5.2534378324e-01,4.9556786560e-01,4.7250370013e-01,4.6294623681e-01,5.1031383513e-01,4.4640717474e-01,4.8898287636e-01,5.2844133590e-01,4.2005351810e-01,4.8829079523e-01,4.9623164019e-01,4.7703573343e-01,4.6748402055e-01,5.1781197470e-01,4.7513100288e-01,5.3790899178e-01,4.7287808974e-01
10.800000,5.5612667387e-01,4.6443454019e-01,5.3951447997e-01,4.9583004565e-01,5.3294199426e-01,5.2190055877e-01,5.2279147947e-01,5.0369675234e-01,5.7044864362e-01,4.5519253071e-01,5.2653122808e-01,5.4393425054e-01,4.9598810491e-01,5.1339922323e-01,4.9893663150e-01,4.8647889157e-01,4.8917175893e-01,5.4417488802e-01,4.9602184930e-01,5.5377831068e-01,4.9607091863e-01,5.6304202790e-01,4.5329619864e-01,5.3436917016e-01,4.5932979520e-01,5.4259987751e-01,4.6935614564e-01,5.0797355237e-01,4.6598194001e-01,4.9916927417e-01,4.6726165339e-01,4.9097157798e-01,4.5864985323e-01,5.2359236383e-01,4.9864012461e-01,4.6955799593e-01,4.6466470210e-01,5.0745228480e-01,4.4847747308e-01,4.8730122376e-01,5.3057529316e-01,4.1828351301e-01,4.9261494600e-01,4.8853120177e-01,4.8279219643e-01,4.6349936052e-01,5.1892343089e-01,4.7202806710e-01,5.4232261192e-01,4.7137839063e-01
10.850000,5.5832417236e-01,4.6026073385e-01,5.4254536068e-01,4.9375204083e-01,5.3787907350e-01,5.1631294317e-01,5.3000298234e-01,4.9861448699e-01,5.7172114064e-01,4.5377673739e-01,5.2846550059e-01,5.4100067814e-01,5.0025009354e-01,5.0938902910e-01,5.0230875161e-01,4.8436137547e-01,4.9107802947e-01,5.3960130403e-01,4.9738924439e-01,5.5209864331e-01,4.9886999466e-01,5.6052742496e-01,4.5627381750e-01,5.3275679284e-01,4.6104398650e-01,5.3984802083e-01,4.7329988593e-01,5.0478996127e-01,4.6662401093e-01,4.9748709016e-01,4.6832795972e-01,4.9058965100e-01,4.6302139207e-01,5.2121809336e-01,5.0167763379e-01,4.6677388005e-01,4.6663199593e-01,5.0399346555e-01,4.5112247619e-01,4.8563203971e-01,5.3184360548e-01,4.1758823955e-01,4.9625177915e-01,4.8116159079e-01,4.8840781255e-01,4.5967568179e-01,5.1981280546e-01,4.6939289410e-01,5.4590077255e-01,4.7032292420e-01
10.900000,5.6005726101e-01,4.5696348603e-01,5.4499052397e-01,4.9197943048e-01,5.4255483712e-01,5.1119236663e-01,5.3643513396e-01,4.9448678039e-01,5.7185579956e-01,4.5323618903e-01,5.3027042131e-01,5.3772752069e-01,5.0470360464e-01,5.0546814666e-01,5.0548842614e-01,4.8231578152e-01,4.9345968587e-01,5.3452940522e-01,4.9899217168e-01,5.5021793098e-01,5.0185914324e-01,5.5744532654e-01,4.5991701248e-01,5.3071346080e-01,4.6320471015e-01,5.3659026310e-01,4.7762677208e-01,5.0122959409e-01,4.6758767055e-01,4.9568960310e-01,4.6953553174e-01,4.8991078470e-01,4.6805288708e-01,5.1827683314e-01,5.0464352196e-01,4.6421057931e-01,4.6876267301e-01,5.0004384879e-01,4.5429197815e-01,4.8396924843e-01,5.3224744553e-01,4.1803475574e-01,4.9902087295e-01,4.7436481083e-01,4.9368977363e-01,4.5612582240e-01,5.2043731924e-01,4.6728581144e-01,5.4855550893e-01,4.6975153401e-01
10.950000,5.6128970756e-01,4.5463588821e-01,5.4677876639e-01,4.9058580295e-01,5.4683607687e-01,5.0673812956e-01,5.4186666533e-01,4.9147944992e-01,5.7081326677e-01,4.5355558060e-01,5.3193215831e-01,5.3419454730e-01,5.0923616376e-01,5.0175418546e-01,5.0840938662e-01,4.8039011863e-01,4.9623020025e-01,5.2907798506e-01,5.0076111448e-01,5.4820526974e-01,5.0497486776e-01,5.5386873865e-01,4.6415741988e-01,5.2828902327e-01,4.6579243700e-01,5.3291154434e-01,4.8226681120e-01,4.9734466987e-01,4.6887482614e-01,4.9378441738e-01,4.7084071633e-01,4.8895124096e-01,4.7363006978e-01,5.1482597365e-01,5.0749685593e-01,4.6191696194e-01,4.7095517462e-01,4.9571040956e-01,4.5792711106e-01,4.8230346385e-01,5.3180373454e-01,4.1965638822e-01,5.0077272813e-01,4.6835426818e-01,4.9845192878e-01,4.5295612080e-01,5.2075683918e-01,4.6575107207e-01,5.5021919313e-01,4.6968453003e-01
11.000000,5.6198515282e-01,4.5334988781e-01,5.4784774104e-01,4.8963295246e-01,5.5059485730e-01,5.0311837072e-01,5.4610431532e-01,4.8970938855e-01,5.6858122670e-01,4.5469280740e-01,5.3342465826e-01,5.3048051464e-01,5.1373308299e-01,4.9834581592e-01,5.1101475045e-01,4.7863341814e-01,4.9928356414e-01,5.2335900997e-01,5.0260593818e-01,5.4610269623e-01,5.0811938144e-01,5.4985412549e-01,4.6887397256e-01,5.2553936274e-01,4.6873139132e-01,5.2883551339e-01,4.8706786236e-01,4.9325639910e-01,4.7041112593e-01,4.9185993493e-01,4.7226007637e-01,4.8779293884e-01,4.7966780198e-01,5.1096567741e-01,5.1020334128e-01,4.5996182514e-01,4.7313038573e-01,4.9112320814e-01,4.6196742922e-01,4.8065273140e-01,5.3055759450e-01,4.2246714454e-01,5.0140381533e-01,4.6332464971e-01,5.0253369212e-01,4.5027484001e-01,5.2074174415e-01,4.6483054756e-01,5.5084372452e-01,4.7014761374e-01
11.050000,5.6212243986e-01,4.5315207865e-01,5.4815511438e-01,4.8916934010e-01,5.5371953966e-01,5.0047197887e-01,5.4899748438e-01,4.8924590298e-01,5.6518426794e-01,4.5659009707e-01,5.3472487957e-01,5.2667111265e-01,5.1809558200e-01,4.9532986690e-01,5.1325804357e-01,4.7707155836e-01,5.0252314892e-01,5.1749598906e-01,5.0446550784e-01,5.4397299266e-01,5.1123998072e-01,5.4548860144e-01,4.7397996015e-01,5.2252713672e-01,4.7199220187e-01,5.2446260670e-01,4.9194496826e-01,4.8903551250e-01,4.7218245748e-01,4.8992995859e-01,4.7377172911e-01,4.8647544128e-01,4.8602775446e-01,5.0678090325e-01,5.1272094474e-01,4.5839351104e-01,4.7519039338e-01,4.8640133502e-01,4.6633487614e-01,4.7901672305e-01,5.2855980467e-01,4.2643632095e-01,5.0084970882e-01,4.5943102597e-01,5.0578403602e-01,4.4817295994e-01,5.2036201488e-01,4.6454387753e-01,5.5040384912e-01,4.7114248077e-01
11.100000,5.6170858625e-01,4.5406982599e-01,5.4768370663e-01,4.8924298896e-01,5.5612935584e-01,4.9892229440e-01,5.5045320214e-01,4.9012794156e-01,5.6070638004e-01,4.5920207353e-01,5.3583200650e-01,5.2285728174e-01,5.2222826984e-01,4.9279700538e-01,5.1511634305e-01,4.7575231766e-01,5.0586682235e-01,5.1161871181e-01,5.0626783009e-01,5.4185619388e-01,5.1424727204e-01,5.4085863006e-01,4.7937995659e-01,5.1932021119e-01,4.7552801230e-01,5.1987019011e-01,4.9681270143e-01,4.8478578047e-01,4.7419588375e-01,4.8799446948e-01,4.7538360759e-01,4.8503802539e-01,4.9257877271e-01,5.0237782071e-01,5.1502057519e-01,4.5724831561e-01,4.7707521039e-01,4.8161288943e-01,4.7092917508e-01,4.7736125195e-01,5.2584071469e-01,4.3148543917e-01,4.9907441341e-01,4.5676884440e-01,5.0806241340e-01,4.4672418865e-01,5.1957120957e-01,4.6488496116e-01,5.4888772210e-01,4.7264220436e-01
