# E0 = 19.46
time,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20
10.650000,5.2624303886e-01,5.1781299299e-01,5.2388614903e-01,5.2188126990e-01,5.2041757894e-01,5.1799314378e-01,5.1162163814e-01,5.0932871001e-01,5.0535768415e-01,5.0272981942e-01,4.9729256876e-01,4.9465720114e-01,4.9063863454e-01,4.8834576015e-01,4.8198424353e-01,4.7956980659e-01,4.7810221834e-01,4.7612332607e-01,4.8221979124e-01,4.7379442443e-01
10.700000,5.2652825700e-01,5.1735360573e-01,5.2357430677e-01,5.2133080223e-01,5.2046602873e-01,5.1808932910e-01,5.1155972061e-01,5.0950052674e-01,5.0535189344e-01,5.0249946048e-01,4.9752493779e-01,4.9466050815e-01,4.9046553556e-01,4.8840834321e-01,4.8188657200e-01,4.7952254418e-01,4.7865460649e-01,4.7643295549e-01,4.8268073380e-01,4.7350933252e-01
10.750000,5.2681016874e-01,5.1692020695e-01,5.2325769536e-01,5.2078131378e-01,5.2047950924e-01,5.1813920720e-01,5.1154672452e-01,5.0971302096e-01,5.0532407967e-01,5.0225954293e-01,4.9776703766e-01,4.9468501015e-01,4.9025147864e-01,4.8842285480e-01,4.8183527212e-01,4.7951014111e-01,4.7920661137e-01,4.7674729272e-01,4.8311511488e-01,4.7322771720e-01
10.800000,5.2707783206e-01,5.1651128183e-01,5.2294947250e-01,5.2024540224e-01,5.2045001431e-01,5.1813550819e-01,5.1158533323e-01,5.0995737966e-01,5.0527897828e-01,5.0201713803e-01,4.9801164062e-01,4.9472610830e-01,4.9000544268e-01,4.8838651239e-01,4.8183765444e-01,4.7954046137e-01,4.7974551213e-01,4.7705339577e-01,4.8352447895e-01,4.7296045304e-01
10.850000,5.2732134188e-01,5.1612478741e-01,5.2266136788e-01,5.1973638628e-01,5.2037239624e-01,5.1807142760e-01,5.1167531419e-01,5.1022105543e-01,5.0522617136e-01,5.0177970038e-01,4.9825107840e-01,4.9477443191e-01,4.8974017928e-01,4.8829935602e-01,4.8190057705e-01,4.7961852196e-01,4.8025785014e-01,4.7733975937e-01,4.8391093438e-01,4.7271736284e-01
10.900000,5.2753195476e-01,5.1575913910e-01,5.2240267461e-01,5.1926686470e-01,5.2024437785e-01,5.1794178095e-01,5.1181377753e-01,5.1048840109e-01,5.0517902298e-01,5.0155533020e-01,4.9847701212e-01,4.9481687371e-01,4.8947155265e-01,4.8816400883e-01,4.8202928770e-01,4.7974651223e-01,4.8073086830e-01,4.7759729200e-01,4.8427616619e-01,4.7250710251e-01
10.950000,5.2770213596e-01,5.1541406548e-01,5.2217942963e-01,5.1884746715e-01,5.2006612602e-01,5.1774421417e-01,5.1199569966e-01,5.1074192423e-01,5.0515260770e-01,5.0135278094e-01,4.9868046171e-01,4.9483862639e-01,4.8921725449e-01,4.8798518760e-01,4.8222620841e-01,4.7992424269e-01,4.8115376029e-01,4.7782010716e-01,4.8462057628e-01,4.7233712405e-01
11.000000,5.2782555698e-01,5.1509118183e-01,5.2199388215e-01,5.1848600204e-01,5.1983962483e-01,5.1748012759e-01,5.1221452711e-01,5.1096410427e-01,5.0516099211e-01,5.0118103559e-01,4.9885226568e-01,4.9482586538e-01,4.8899495714e-01,4.8776914446e-01,4.8249000370e-01,4.8014977931e-01,4.8151852748e-01,4.7800603412e-01,4.8494270075e-01,4.7221368747e-01
11.050000,5.2789707444e-01,5.1479418274e-01,5.2184432698e-01,5.1818710155e-01,5.1956811062e-01,5.1715503003e-01,5.1246270145e-01,5.1113953310e-01,5.0521441112e-01,5.0104846255e-01,4.9898395099e-01,4.9476854385e-01,4.8882015004e-01,4.8752319195e-01,4.8281521586e-01,4.8041999961e-01,4.8182034513e-01,4.7815677413e-01,4.8523900442e-01,4.7214188943e-01
11.100000,5.2791271786e-01,5.1452862453e-01,5.2172533868e-01,5.1795233945e-01,5.1925577662e-01,5.1677818886e-01,5.1273199955e-01,5.1125700005e-01,5.0531695404e-01,5.0096172829e-01,4.9906883150e-01,4.9466268897e-01,4.8870404288e-01,4.8725540732e-01,4.8319260285e-01,4.8073086625e-01,4.8205746192e-01,4.7827766646e-01,4.8550408358e-01,4.7212568032e-01
11.150000,5.2786970494e-01,5.1430134226e-01,5.2162838966e-01,5.1778069161e-01,5.1890783891e-01,5.1636163358e-01,5.1301364881e-01,5.1131109947e-01,5.0546529478e-01,5.0092474345e-01,4.9910305666e-01,4.9451166830e-01,4.8865195894e-01,4.8697454638e-01,4.8361012432e-01,4.8107733295e-01,4.8223075968e-01,4.7837708019e-01,4.8573123454e-01,4.7216785060e-01
11.200000,5.2776648990e-01,5.1411960827e-01,5.2154277939e-01,5.1766915216e-01,5.1853091247e-01,5.1591874251e-01,5.1329824404e-01,5.1130301455e-01,5.0564878722e-01,5.0093790650e-01,4.9908634864e-01,4.9432610511e-01,4.8866256341e-01,4.8669013217e-01,4.8405434962e-01,4.8145294192e-01,4.8234315617e-01,4.7846550174e-01,4.8591328335e-01,4.7226998088e-01
11.250000,5.2760283755e-01,5.1399017611e-01,5.2145675738e-01,5.1761331936e-01,5.1813351546e-01,5.1546274553e-01,5.1357555620e-01,5.1124030116e-01,5.0585094625e-01,5.0099781208e-01,4.9902226712e-01,4.9412241868e-01,4.8872809946e-01,4.8641262573e-01,4.8451195781e-01,4.8184930097e-01,4.8239903164e-01,4.7855443295e-01,4.8604353494e-01,4.7243236362e-01
11.300000,5.2737990386e-01,5.1391835957e-01,5.2135870038e-01,5.1760781653e-01,5.1772644128e-01,5.1500548648e-01,5.1383437429e-01,5.1113570414e-01,5.0605202418e-01,5.0109746363e-01,4.9891797012e-01,4.9392027366e-01,4.8883559537e-01,4.8615354084e-01,4.8497098598e-01,4.8225570403e-01,4.8240381073e-01,4.7865523613e-01,4.8611669252e-01,4.7265391629e-01
11.350000,5.2710029671e-01,5.1390727449e-01,5.2123821053e-01,5.1764649088e-01,5.1732273739e-01,5.1455671139e-01,5.1406254534e-01,5.1100522190e-01,5.0623215470e-01,5.0122692894e-01,4.9878353976e-01,4.9373945886e-01,4.8896882314e-01,4.8592534714e-01,4.8542155747e-01,4.8265915552e-01,4.8236375568e-01,4.7877805743e-01,4.8612961932e-01,4.7293211340e-01
11.400000,5.2676808881e-01,5.1395732856e-01,5.2108703152e-01,5.1772241179e-01,5.1693711383e-01,5.1412400628e-01,5.1424735573e-01,5.1086575209e-01,5.0637443449e-01,5.0137432676e-01,4.9863098973e-01,4.9359681892e-01,4.8911067356e-01,4.8574103016e-01,4.8585596196e-01,4.8304497225e-01,4.8228595130e-01,4.7893092977e-01,4.8608185613e-01,4.7326296637e-01
11.450000,5.2638875862e-01,5.1406599464e-01,5.2089972336e-01,5.1782775048e-01,5.1658475589e-01,5.1371333599e-01,5.1437632164e-01,5.1073268996e-01,5.0646736795e-01,5.0152701988e-01,4.9847307880e-01,4.9350381003e-01,4.8924557520e-01,4.8561325241e-01,4.8626813159e-01,4.8339798348e-01,4.8217840310e-01,4.7911911376e-01,4.8597585693e-01,4.7364107629e-01
11.500000,5.2596904478e-01,5.1422785704e-01,5.2067407821e-01,5.1795365486e-01,5.1627969359e-01,5.1332997375e-01,5.1443833702e-01,5.1061782814e-01,5.0650628362e-01,5.0167288635e-01,4.9832205454e-01,4.9346507241e-01,4.8936160860e-01,4.8555317534e-01,4.8665272078e-01,4.8370417202e-01,4.8205013952e-01,4.7934469342e-01,4.8581695123e-01,4.7405977478e-01
11.550000,5.2551671163e-01,5.1443488710e-01,5.2041128895e-01,5.1809023517e-01,5.1603303292e-01,5.1297949818e-01,5.1442499648e-01,5.1052784857e-01,5.0649358287e-01,5.0180151734e-01,4.9818847153e-01,4.9347816455e-01,4.8945202343e-01,4.8556912873e-01,4.8700411299e-01,4.8395244808e-01,4.8191120596e-01,4.7960641482e-01,4.8561307522e-01,4.7451135549e-01
11.600000,5.2504023826e-01,5.1467688749e-01,5.2011589202e-01,5.1822675167e-01,5.1585142893e-01,5.1266850430e-01,5.1433181326e-01,5.1046361469e-01,5.0643790887e-01,5.0190517420e-01,4.9808024127e-01,4.9353437879e-01,4.8951595192e-01,4.8566540615e-01,4.8731571047e-01,4.8413617442e-01,4.8177246208e-01,4.7989974576e-01,4.8537433145e-01,4.7498738400e-01
11.650000,5.2454845542e-01,5.1494204294e-01,5.1979550152e-01,5.1835205094e-01,5.1573614990e-01,5.1240474271e-01,5.1415903225e-01,5.1042037291e-01,5.0635249384e-01,5.0197933580e-01,4.9800208132e-01,4.9362038718e-01,4.8955820397e-01,4.8584148262e-01,4.8757979581e-01,4.8425409401e-01,4.8164513662e-01,4.8021713977e-01,4.8511243932e-01,4.7547906115e-01
11.700000,5.2405016469e-01,5.1521752505e-01,5.1946034080e-01,5.1845524093e-01,5.1568294741e-01,5.1219655723e-01,5.1391181434e-01,5.1038885332e-01,5.0625301805e-01,5.0202271758e-01,4.9795547755e-01,4.9372038818e-01,4.8958815625e-01,4.8609187210e-01,4.8778809679e-01,4.8431044667e-01,4.8154014981e-01,4.8054849860e-01,4.8484012957e-01,4.7597760508e-01
11.750000,5.2355377762e-01,5.1549011295e-01,5.1912257288e-01,5.1852653687e-01,5.1568275094e-01,5.1205169496e-01,5.1359972700e-01,5.1035711460e-01,5.0615529707e-01,5.0203676843e-01,4.9793915900e-01,4.9381843664e-01,4.8961788986e-01,4.8640668397e-01,4.8793297930e-01,4.8431425870e-01,4.8146727129e-01,4.8088183240e-01,4.8457052206e-01,4.7647461346e-01
11.800000,5.2306701028e-01,5.1574680548e-01,5.1879544011e-01,5.1855816156e-01,5.1572300847e-01,5.1197575335e-01,5.1323566654e-01,5.1031283756e-01,5.0607306588e-01,5.0202478639e-01,4.9794994925e-01,4.9390068354e-01,4.8965987799e-01,4.8677274607e-01,4.8800899995e-01,4.8427798754e-01,4.8143422962e-01,4.8120410797e-01,4.8431651229e-01,4.7696237017e-01
11.850000,5.2259665962e-01,5.1597540989e-01,5.1849224859e-01,5.1854515548e-01,5.1578936090e-01,5.1197064489e-01,5.1283449289e-01,5.1024566188e-01,5.0601607497e-01,5.0199090628e-01,4.9798376007e-01,4.9395730041e-01,4.8972462643e-01,4.8717500739e-01,4.8801443244e-01,4.8421583754e-01,4.8144591775e-01,4.8150225028e-01,4.8409018287e-01,4.7743406945e-01
11.900000,5.2214847566e-01,5.1616509422e-01,5.1822526873e-01,5.1848595184e-01,5.1586730546e-01,5.1203346575e-01,5.1241171723e-01,5.1014911606e-01,5.0598868013e-01,5.0193923963e-01,4.9803643314e-01,4.9398390271e-01,4.8981874001e-01,4.8759787400e-01,4.8795237782e-01,4.8414209623e-01,4.8150383817e-01,4.8176422663e-01,4.8390225291e-01,4.7788394365e-01
11.950000,5.2172712817e-01,5.1630688736e-01,5.1800465866e-01,5.1838259846e-01,5.1594357055e-01,5.1215605083e-01,5.1198252156e-01,5.1002173951e-01,5.0598910417e-01,5.0187338457e-01,4.9810423356e-01,4.9398228974e-01,4.8994380134e-01,4.8802619474e-01,4.8783117594e-01,4.8406977237e-01,4.8160590309e-01,4.8198010760e-01,4.8376158182e-01,4.7830729594e-01
12.000000,5.2133625377e-01,5.1639410390e-01,5.1783753993e-01,5.1824056064e-01,5.1600705468e-01,5.1232532608e-01,5.1156123017e-01,5.0986713750e-01,5.0600953810e-01,5.0179639059e-01,4.9818390134e-01,4.9396033172e-01,4.9009632964e-01,4.8844577508e-01,4.8766401283e-01,4.8400968402e-01,4.8174665178e-01,4.8214297632e-01,4.8367474954e-01,4.7870045236e-01
12.050000,5.2097856017e-01,5.1642266394e-01,5.1772735337e-01,5.1806810347e-01,5.1604932109e-01,5.1252438451e-01,5.1116116141e-01,5.0969292326e-01,5.0603719500e-01,5.0171110490e-01,4.9827233088e-01,4.9393089705e-01,4.9026885656e-01,4.8884349379e-01,4.8746780646e-01,4.8397000294e-01,4.8191788189e-01,4.8224955979e-01,4.8364574256e-01,4.7906065696e-01
12.100000,5.2065596067e-01,5.1639127570e-01,5.1767359241e-01,5.1787532092e-01,5.1606473735e-01,5.1273406870e-01,5.1079464136e-01,5.0950875097e-01,5.0605630483e-01,5.0162070973e-01,4.9836606345e-01,4.9390983774e-01,4.9045190601e-01,4.8920724752e-01,4.8726159922e-01,4.8395615954e-01,4.8210962298e-01,4.8230048630e-01,4.8367577742e-01,4.7938593719e-01
12.150000,5.2036971384e-01,5.1630145240e-01,5.1767195441e-01,5.1767293888e-01,5.1605038587e-01,5.1293476756e-01,5.1047291936e-01,5.0932387116e-01,5.0605084264e-01,5.0152921166e-01,4.9846082615e-01,4.9391324671e-01,4.9063643790e-01,4.8952599326e-01,4.8706475851e-01,4.8397097284e-01,4.8231132242e-01,4.8230013007e-01,4.8376328939e-01,4.7967496497e-01
12.200000,5.2012054908e-01,5.1615734781e-01,5.1771487970e-01,5.1747106224e-01,5.1600585146e-01,5.1310813241e-01,5.1020579857e-01,5.0914478747e-01,5.0600756399e-01,5.0144167286e-01,4.9855132366e-01,4.9395441681e-01,4.9081617198e-01,4.8979008509e-01,4.8689528488e-01,4.8401488911e-01,4.8251307359e-01,4.8225607435e-01,4.8390410205e-01,4.7992693289e-01
12.250000,5.1990876511e-01,5.1596541350e-01,5.1779237946e-01,5.1727805235e-01,5.1593294496e-01,5.1323847455e-01,5.1000094448e-01,5.0897360923e-01,5.0591875948e-01,5.0136406128e-01,4.9863140145e-01,4.9404109241e-01,4.9098919924e-01,4.8999194892e-01,4.8676846387e-01,4.8408626231e-01,4.8270670294e-01,4.8217829167e-01,4.8409177446e-01,4.8014145834e-01
12.300000,5.1973429577e-01,5.1573390349e-01,5.1789300732e-01,5.1709970658e-01,5.1583537448e-01,5.1331370361e-01,5.0986299237e-01,5.0880755395e-01,5.0578410793e-01,5.0130271244e-01,4.9869459125e-01,4.9417362757e-01,4.9115843475e-01,4.9012697607e-01,4.8669599405e-01,4.8418166132e-01,4.8288655070e-01,4.8207818477e-01,4.8431810032e-01,4.8031852128e-01
12.350000,5.1959674098e-01,5.1547227295e-01,5.1800481803e-01,5.1693886277e-01,5.1571834759e-01,5.1332578168e-01,5.0979267678e-01,5.0863977645e-01,5.0561115669e-01,5.0126349314e-01,4.9873494550e-01,4.9434452152e-01,4.9133074676e-01,4.9019440962e-01,4.8668560398e-01,4.8429622396e-01,4.8304982990e-01,4.8196764241e-01,4.8457371211e-01,4.8045843716e-01
12.400000,5.1949536377e-01,5.1519053232e-01,5.1811618323e-01,5.1679547668e-01,5.1558808098e-01,5.1327077772e-01,5.0978622270e-01,5.0846135447e-01,5.0541425396e-01,5.0125082856e-01,4.9874800390e-01,4.9453949866e-01,4.9151494395e-01,4.9019797769e-01,4.8674105929e-01,4.8442408957e-01,4.8319652415e-01,4.8185823608e-01,4.8484872811e-01,4.8056186420e-01
12.450000,5.1942905542e-01,5.1489862382e-01,5.1821639078e-01,5.1666713164e-01,5.1545120286e-01,5.1314868069e-01,5.0983517895e-01,5.0826394261e-01,5.0521213144e-01,5.0126677297e-01,4.9873171438e-01,4.9473993001e-01,4.9171911636e-01,4.9014608643e-01,4.8686238847e-01,4.8455893679e-01,4.8332887119e-01,4.8176062852e-01,4.8513337452e-01,4.8062984215e-01
12.500000,5.1939627285e-01,5.1460588229e-01,5.1829602052e-01,5.1654985795e-01,5.1531405042e-01,5.1296314450e-01,5.0992677813e-01,5.0804241804e-01,5.0502466676e-01,5.0131028593e-01,4.9868715002e-01,4.9492606326e-01,4.9194800875e-01,4.9005148334e-01,4.8704614587e-01,4.8469463648e-01,4.8345055791e-01,4.8168419868e-01,4.8541851982e-01,4.8066385849e-01
12.550000,5.1939495540e-01,5.1432062746e-01,5.1834714591e-01,5.1643908450e-01,5.1518188787e-01,5.1272128249e-01,5.1004481410e-01,5.0779684274e-01,5.0486954338e-01,5.0137683373e-01,4.9861890448e-01,4.9508034368e-01,4.9220109722e-01,4.8993039665e-01,4.8728559145e-01,4.8482600388e-01,4.8356580324e-01,4.8163683393e-01,4.8569607348e-01,4.8066593441e-01
12.600000,5.1942243335e-01,5.1404991356e-01,5.1836343994e-01,5.1633053089e-01,5.1505810030e-01,5.1243352313e-01,5.1017095939e-01,5.0753326026e-01,5.0475951492e-01,5.0145838963e-01,4.9853509227e-01,4.9519012288e-01,4.9247184387e-01,4.8980122673e-01,4.8757077961e-01,4.8494960000e-01,4.8367851489e-01,4.8162481277e-01,4.8595922351e-01,4.8063871810e-01
12.650000,5.1947534598e-01,5.1379943720e-01,5.1834025959e-01,5.1622087854e-01,5.1494345382e-01,5.1211342335e-01,5.1028640141e-01,5.0726316450e-01,5.0470078236e-01,5.0154387131e-01,4.9844691322e-01,4.9524925414e-01,4.9274828269e-01,4.8968290919e-01,4.8788867077e-01,4.8506449157e-01,4.8379167265e-01,4.8165270744e-01,4.8620251276e-01,4.8058556752e-01
12.700000,5.1954959148e-01,5.1357358055e-01,5.1827475069e-01,5.1610812491e-01,5.1483554447e-01,5.1177726278e-01,5.1037364439e-01,5.0700182326e-01,5.0469267054e-01,5.0162000788e-01,4.9836778511e-01,4.9525839619e-01,4.9301474648e-01,4.8959310193e-01,4.8822345597e-01,4.8517284197e-01,4.8390702402e-01,4.8172326854e-01,4.8642177885e-01,4.8051059998e-01
12.750000,5.1964033254e-01,5.1337554791e-01,5.1816596935e-01,5.1599160694e-01,5.1472857466e-01,5.1144324913e-01,5.1041829260e-01,5.0676590517e-01,5.0472847219e-01,5.0167260409e-01,4.9831207206e-01,4.9522416461e-01,4.9325428053e-01,4.8954638016e-01,4.8855727913e-01,4.8528018574e-01,4.8402509648e-01,4.8183729935e-01,4.8661400217e-01,4.8041868520e-01
12.800000,5.1974207726e-01,5.1320754208e-01,5.1801497421e-01,5.1587175592e-01,5.1461358300e-01,5.1113025742e-01,5.1041060051e-01,5.0657097375e-01,5.0479706861e-01,5.0168810114e-01,4.9829350854e-01,4.9515752416e-01,4.9345117551e-01,4.8955265559e-01,4.8887144688e-01,4.8539525048e-01,4.8414545800e-01,4.8199356748e-01,4.8677711785e-01,4.8031536161e-01
12.850000,5.1984884655e-01,5.1307092643e-01,5.1782482196e-01,5.1574969339e-01,5.1447920508e-01,5.1085617430e-01,5.1034655945e-01,5.0642936420e-01,5.0488485826e-01,5.0165527744e-01,4.9832347740e-01,4.9507188758e-01,4.9359310197e-01,4.8961605580e-01,4.8914806264e-01,4.8552923853e-01,4.8426711376e-01,4.8218882198e-01,4.8690984777e-01,4.8020666552e-01
12.900000,5.1995442446e-01,5.1296632799e-01,5.1760040408e-01,5.1562678665e-01,5.1431296469e-01,5.1063607068e-01,5.1022830586e-01,5.0634878491e-01,5.0497758539e-01,5.0156687332e-01,4.9840936322e-01,4.9498132165e-01,4.9367250313e-01,4.8973448586e-01,4.8937186378e-01,4.8569456148e-01,4.8438892279e-01,4.8241797562e-01,4.8701159793e-01,4.8009887652e-01
12.950000,5.2005267219e-01,5.1289365622e-01,5.1734809630e-01,5.1550425322e-01,5.1410299925e-01,5.1048052485e-01,5.1006370241e-01,5.0633176125e-01,5.0506182948e-01,5.0142089350e-01,4.9855323409e-01,4.9489908959e-01,4.9368712864e-01,4.8990002981e-01,4.8953193556e-01,4.8590311981e-01,4.8450995096e-01,4.8267447756e-01,4.8708244641e-01,4.7999819890e-01
13.000000,5.2013787092e-01,5.1285203583e-01,5.1707524294e-01,5.1538285466e-01,5.1384002713e-01,5.1039442688e-01,5.0986506480e-01,5.0637583818e-01,5.0512610395e-01,5.0122135373e-01,4.9875109086e-01,4.9483657329e-01,4.9363979490e-01,4.9010022505e-01,4.8962296249e-01,4.8616432057e-01,4.8462972815e-01,4.8295084937e-01,4.8712322180e-01,4.7991041450e-01
13.050000,5.2020504861e-01,5.1283967566e-01,5.1678955056e-01,5.1526267560e-01,5.1351928567e-01,5.1037650529e-01,5.0964717422e-01,5.0647433058e-01,5.0516163810e-01,5.0097830020e-01,4.9899285692e-01,4.9480249723e-01,4.9353758758e-01,4.9032007140e-01,4.8964576490e-01,4.8648310876e-01,4.8474842286e-01,4.8323930577e-01,4.8713564801e-01,4.7984055206e-01
13.100000,5.2025024439e-01,5.1285371303e-01,5.1649850045e-01,5.1514296672e-01,5.1314212250e-01,5.1041965628e-01,5.0942489286e-01,5.0661737050e-01,5.0516294203e-01,5.0070703649e-01,4.9926317152e-01,4.9480235515e-01,4.9339076427e-01,4.9054445334e-01,4.8960702915e-01,4.8685833716e-01,4.8486696361e-01,4.8353234693e-01,4.8712251320e-01,4.7979262042e-01
13.150000,5.2027067186e-01,5.1289008102e-01,5.1620889450e-01,5.1502204855e-01,5.1271692468e-01,5.1051197281e-01,5.0921083542e-01,5.0679303004e-01,5.0512819162e-01,5.0042662422e-01,4.9954291436e-01,4.9483800693e-01,4.9321158647e-01,4.9076051370e-01,4.8951832500e-01,4.8728179849e-01,4.8498711648e-01,4.8382320650e-01,4.8708781332e-01,4.7976944404e-01
13.200000,5.2026476070e-01,5.1294344333e-01,5.1592661829e-01,5.1489731287e-01,5.1225913098e-01,5.1063822413e-01,5.0901358800e-01,5.0698836798e-01,5.0505937470e-01,5.0015785339e-01,4.9981125845e-01,4.9490751133e-01,4.9301324053e-01,4.9095947694e-01,4.8939465365e-01,4.8773818209e-01,4.8511148460e-01,4.8410607240e-01,4.8703682351e-01,4.7977262214e-01
13.250000,5.2023207857e-01,5.1300723079e-01,5.1565664753e-01,5.1476539192e-01,5.1179019609e-01,5.1078147033e-01,5.0883687121e-01,5.0719032592e-01,5.0496207501e-01,4.9992097367e-01,5.0004795359e-01,4.9500532392e-01,4.9280892673e-01,4.9113751559e-01,4.8925284020e-01,4.8820609144e-01,4.8524335881e-01,4.8437605727e-01,4.8697606242e-01,4.7980260899e-01
13.300000,5.2017315886e-01,5.1307379884e-01,5.1540325579e-01,5.1462256025e-01,5.1133554889e-01,5.1092452951e-01,5.0867982650e-01,5.0738646513e-01,5.0484478237e-01,4.9973351187e-01,5.0023551145e-01,4.9512297627e-01,4.9261112581e-01,4.9129547534e-01,4.8911005496e-01,4.8866008280e-01,4.8538634987e-01,4.8462896573e-01,4.8691313017e-01,4.7985888959e-01
13.350000,5.2008927758e-01,5.1313471008e-01,5.1517032449e-01,5.1446537667e-01,5.1092178050e-01,5.1105113003e-01,5.0853831677e-01,5.0756557693e-01,5.0471771076e-01,4.9960846486e-01,5.0036100264e-01,4.9525025639e-01,4.9243100688e-01,4.9143756731e-01,4.8898263674e-01,4.8907348792e-01,4.8554378742e-01,4.8486096263e-01,4.8685641666e-01,4.7994020675e-01
13.400000,5.1998222974e-01,5.1318113283e-01,5.1496162777e-01,5.1429147799e-01,5.1057346825e-01,5.1114673065e-01,5.0840686227e-01,5.0771820882e-01,5.0459124670e-01,4.9955306678e-01,5.0041726946e-01,4.9537676781e-01,4.9227792791e-01,4.9156940994e-01,4.8888524201e-01,4.8942161154e-01,4.8571796488e-01,4.8506827482e-01,4.8681469136e-01,4.8004478846e-01
13.450000,5.1985415049e-01,5.1320433436e-01,5.1478097319e-01,5.1410034111e-01,5.1031014330e-01,5.1119911934e-01,5.0828066859e-01,5.0783712490e-01,5.0447428466e-01,4.9956822002e-01,5.0040346976e-01,4.9549360770e-01,4.9215900263e-01,4.9169597071e-01,4.8883021678e-01,4.8968479131e-01,4.8590940489e-01,4.8524704853e-01,4.8679659829e-01,4.8017052944e-01
13.500000,5.1970740937e-01,5.1319623568e-01,5.1463212092e-01,5.1389378376e-01,5.1014390965e-01,5.1119895592e-01,5.0815719899e-01,5.0791766819e-01,5.0437278372e-01,4.9964858864e-01,5.0032495963e-01,4.9559482623e-01,4.9207875955e-01,4.9181996214e-01,4.8882703163e-01,4.8985080768e-01,4.8611636817e-01,4.8539344037e-01,4.8681009184e-01,4.8031509791e-01
13.550000,5.1954458292e-01,5.1314998371e-01,5.1451846623e-01,5.1367600839e-01,5.1007811415e-01,5.1114038397e-01,5.0803690191e-01,5.0795793591e-01,5.0428886976e-01,4.9978329962e-01,5.0019257538e-01,4.9567833742e-01,4.9203897869e-01,4.9194108771e-01,4.8888165803e-01,4.8991623974e-01,4.8633479850e-01,4.8550395564e-01,4.8686186021e-01,4.8047596208e-01
13.600000,5.1936848658e-01,5.1306048684e-01,5.1444253450e-01,5.1345310703e-01,5.1010727181e-01,5.1102171885e-01,5.0792297426e-01,5.0795864498e-01,5.0422070867e-01,4.9995717349e-01,5.0002139844e-01,4.9574605128e-01,4.9203882823e-01,4.9205626124e-01,4.8899587928e-01,4.8988655940e-01,4.8655878752e-01,4.8557598053e-01,4.8695679180e-01,4.8065035528e-01
13.650000,5.1918222819e-01,5.1292485731e-01,5.1440538864e-01,5.1323210105e-01,5.1021821345e-01,5.1084607230e-01,5.0782033485e-01,5.0792258838e-01,5.0416320852e-01,5.0015238548e-01,4.9982910378e-01,4.9580316512e-01,4.9207540395e-01,4.9216062755e-01,4.8916667337e-01,4.8977499343e-01,4.8678149158e-01,4.8560840352e-01,4.8709754174e-01,4.8083521777e-01
13.700000,5.1898923776e-01,5.1274271013e-01,5.1440607334e-01,5.1301973226e-01,5.1039219901e-01,5.1062166299e-01,5.0773420660e-01,5.0785367266e-01,5.0410941534e-01,5.0035041738e-01,4.9963403245e-01,4.9585674915e-01,4.9214468432e-01,4.9224898519e-01,4.8938591421e-01,4.8960040807e-01,4.8699629350e-01,4.8560219637e-01,4.8728424794e-01,4.8102716133e-01
